hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude,violations_log,violations_norm,severity_norm,vehicle_norm,recurrence_norm,risk_score,rank,priority,recommendation
DR RAJKUMAR PUNIYA BHOOMI ROAD SUMNAHALLI JUNCTION KAMAKSHIPALYA BENGALURU KARNATAKA PIN560091 INDIA,ROAD_SEGMENT,119,1.1512605042016806,1.092436974789916,17,12.987027147058823,77.51925136554622,4.787491742782046,15.667467339459606,3.7815126050420145,2.936233316856157,10.0,13.558936797914695,375,LOW,Periodic monitoring recommended
20TH MAIN ROAD KHB COLONY BLOCK 5 KORAMANGALA BENGALURU KARNATAKA PIN560095 INDIA,ROAD_SEGMENT,93,1.5913978494623655,2.290322580645161,34,12.936456858064515,77.61728147526881,4.543294782270004,11.19615796043133,14.784946236559138,40.98671726755218,21.333333333333336,13.551423522045253,376,LOW,Periodic monitoring recommended
HOSUR ROAD JANATHA COLONY BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,80,2.9125,1.8125,22,12.818449211250002,77.68926842875001,4.394449154672439,8.470756099127152,47.8125,25.808823529411768,13.333333333333334,13.514962722438977,377,LOW,Periodic monitoring recommended
CHORD ROAD ORION BRIGADE GATEWAY MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,90,1.7,2.055555555555556,50,13.012592955555556,77.55437523333333,4.51085950651685,10.60225968920655,17.5,33.52941176470589,32.00000000000001,13.508278339600535,378,LOW,Periodic monitoring recommended
"BTP191 - 40th Cross, 4th Main, Jayanagar",JUNCTION,91,1.7362637362637363,1.956043956043956,44,12.920058869230768,77.58218939120879,4.5217885770490405,10.802373791659669,18.40659340659341,30.368455074337426,28.000000000000004,13.400981127703949,379,LOW,Periodic monitoring recommended
MPV ROAD CHANDNI CHOWK BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,92,1.7173913043478262,2.0217391304347827,36,12.985135454347828,77.60529486956523,4.532599493153256,11.000324456038568,17.934782608695656,32.455242966751925,22.666666666666668,13.34983330737135,380,LOW,Periodic monitoring recommended
NEELADRI ROAD DODDATHOGURU CROSS JUNCTION BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,102,1.46078431372549,1.5196078431372548,34,12.842814170588236,77.6442343480392,4.634728988229636,12.87034187252447,11.519607843137248,16.505190311418684,21.333333333333336,13.340160464570902,381,LOW,Periodic monitoring recommended
MURPHY ROAD 1 MG ROAD MALL SOMESHWARPURA HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,97,1.0515463917525774,2.649484536082474,29,12.973447060996245,77.62012588663374,4.584967478670572,11.959195788070753,1.288659793814434,52.395391146149194,18.000000000000004,13.215992167145506,382,LOW,Periodic monitoring recommended
80 FEET ROAD MET LAYOUT RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,88,1.7840909090909092,2.386363636363636,28,13.027050851136364,77.578778275,4.48863636973214,10.195348318448506,19.60227272727273,44.0374331550802,17.333333333333336,13.185044251906756,383,LOW,Periodic monitoring recommended
JJR MAIN ROAD JJR NAGAR CIRCLE JJR NAGAR NORTH BENGALURU KARNATAKA PIN560018 INDIA,ROAD_SEGMENT,75,2.84,2.2533333333333334,23,12.964396602666667,77.55534741066667,4.330733340286331,7.304103091408898,46.0,39.81176470588236,14.000000000000002,13.133870708421238,384,LOW,Periodic monitoring recommended
OUTER RING ROAD SALARPURIA SATTVA SUPREME MARATHAHALLI VILLAGE MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,53,4.169811320754717,3.1132075471698117,28,12.95243486851918,77.70002884856284,3.9889840465642745,1.0465853111236378,79.24528301886792,67.12541620421754,17.333333333333336,12.984734027663247,385,LOW,Periodic monitoring recommended
2ND MAIN ROAD PRESTIGE TECHNOSTAR INDUSTRIAL AREA PHASE 1 DODDANEKUNDI BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,83,1.9759036144578312,2.6144578313253013,17,12.972331077108436,77.71102253855422,4.430816798843313,9.136657051102247,24.397590361445783,51.28277817150957,10.0,12.813223585601857,386,LOW,Periodic monitoring recommended
KODIGEHALLI ROAD NAGASHETTY HALLI RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,90,1.8888888888888888,1.6444444444444444,34,13.047681995555555,77.57589795555555,4.51085950651685,10.60225968920655,22.22222222222222,20.470588235294112,21.333333333333336,12.794226052018836,387,LOW,Periodic monitoring recommended
LAGGERE SERVICE ROAD NARASIMHASWAMY LAYOUT LAGGERE BENGALURU KARNATAKA PIN560058 INDIA,ROAD_SEGMENT,50,4.14,3.68,22,13.007570982,77.526806914,3.9318256327243257,0.0,78.49999999999999,85.12941176470589,13.333333333333334,12.773137254901961,388,LOW,Periodic monitoring recommended
RESIDENCY ROAD ACR TOWERS SHANTHALA NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,101,1.0297029702970295,2.287128712871287,17,12.973797546534652,77.60936193663366,4.624972813284271,12.69170379101362,0.7425742574257377,40.88526499708794,10.0,12.771883708407866,389,LOW,Periodic monitoring recommended
BTP222 - Delmia Circle,JUNCTION,85,1.6352941176470588,2.388235294117647,38,12.905872203529412,77.59264487411765,4.454347296253507,9.567506532368464,15.88235294117647,44.096885813148795,24.000000000000004,12.64708481066986,390,LOW,Periodic monitoring recommended
SRI VENKATARANGA AYANGAR ROAD KADUMALLESHWARA MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,88,1.431818181818182,2.1704545454545454,48,13.0002886375,77.57131844090908,4.48863636973214,10.195348318448506,10.795454545454552,37.17914438502674,30.66666666666667,12.628114661888931,391,LOW,Periodic monitoring recommended
CMR ROAD JAHNAVI LAYOUT KALYAN NAGAR BENGALURU KARNATAKA PIN560043 INDIA,ROAD_SEGMENT,96,1.9479166666666667,1.1770833333333333,17,13.022450619791668,77.63805548958334,4.574710978503383,11.771396622604492,23.697916666666668,5.6249999999999964,10.0,12.56815896475026,392,LOW,Periodic monitoring recommended
1ST CROSS ROAD DEVASANDRA JUNCTION KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,74,2.7972972972972974,1.8243243243243243,35,13.007898417567567,77.6957883135135,4.31748811353631,7.0615795707617,44.932432432432435,26.18441971383148,22.0,12.551727885544178,393,LOW,Periodic monitoring recommended
ITPL MAIN ROAD SRADHA BRINDAVAN AECS LAYOUT KUNDALHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,86,2.0,1.9069767441860463,25,12.967079213953488,77.71713713023256,4.465908118654584,9.7791881746085,25.0,28.80984952120383,15.333333333333336,12.530509682413658,394,LOW,Periodic monitoring recommended
8TH MAIN ROAD VEERANNANA GUDA VEERABHADRA NAGAR BANASHANKARI STAGE 3 BENGALURU KARNATAKA PIN560085 INDIA,ROAD_SEGMENT,112,1.0,1.0267857142857142,23,12.934957095535712,77.53646265089286,4.727387818712341,14.566948975734828,0.0,0.8508403361344508,14.000000000000002,12.396101197394584,395,LOW,Periodic monitoring recommended
1ST CROSS ROAD JEEVAN BIMA NAGAR BENGALURU KARNATAKA PIN560075 INDIA,ROAD_SEGMENT,74,2.716216216216216,2.5,4,12.966859652702704,77.65823421891892,4.31748811353631,7.0615795707617,42.905405405405396,47.64705882352941,1.3333333333333335,12.388823804993038,396,LOW,Periodic monitoring recommended
"BTP093 - Toll Gate, Mysore Road",JUNCTION,74,2.4054054054054053,2.527027027027027,23,12.958521744594597,77.5522204081081,4.31748811353631,7.0615795707617,35.13513513513513,48.50556438791734,14.000000000000002,12.288055389518739,397,LOW,Periodic monitoring recommended
KAGGADASPURA MAIN ROAD GOPALAN GRAND MALL NAGAVARA PALYA CV RAMAN NAGAR BENGALURU KARNATAKA PIN560093 INDIA,ROAD_SEGMENT,97,1.7422680412371134,1.1030927835051547,23,12.993749778350516,77.66365718762886,4.584967478670572,11.959195788070753,18.556701030927837,3.274711946634329,14.000000000000002,12.286762330881103,398,LOW,Periodic monitoring recommended
1ST MAIN ROAD DENA BANK COLONY GANGA NAGAR BENGALURU KARNATAKA PIN560032 INDIA,ROAD_SEGMENT,86,1.5116279069767442,2.186046511627907,37,13.023280876744186,77.58477546046512,4.465908118654584,9.7791881746085,12.790697674418606,37.674418604651166,23.333333333333332,12.152807904027885,399,LOW,Periodic monitoring recommended
27TH MAIN ROAD SECTOR 1 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,93,1.5591397849462365,1.2365591397849462,40,12.916886915053764,77.65172146881721,4.543294782270004,11.19615796043133,13.978494623655912,7.514231499051233,25.333333333333336,11.997154072329884,400,LOW,Periodic monitoring recommended
WHITEFIELD ROAD POLICE QUARTERS SINGAYYANAPALYA DYAVASANDRA INDUSTRIAL ESTATE PHASE 2 MAHADEVAPURA BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,78,2.128205128205128,2.2564102564102564,25,12.996246429475608,77.6936231883747,4.3694478524670215,8.012975802416655,28.205128205128204,39.909502262443446,15.333333333333336,11.993035242234985,401,LOW,Periodic monitoring recommended
"BTP015 - Suguna Hospital, Dr. Rajkumar Road",JUNCTION,81,1.7530864197530864,2.5185185185185186,24,12.987776290123456,77.55943995679013,4.406719247264253,8.69542466163622,18.82716049382716,48.23529411764707,14.666666666666666,11.984153817907378,402,LOW,Periodic monitoring recommended
AMBALIPURA MAIN ROAD BELLANDUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,80,1.575,2.5625,34,12.92561611137817,77.67615950968568,4.394449154672439,8.470756099127152,14.374999999999998,49.63235294117648,21.333333333333336,11.762389193027213,403,LOW,Periodic monitoring recommended
8TH MAIN ROAD JJR NAGAR CIRCLE JJR NAGAR NORTH BENGALURU KARNATAKA PIN560018 INDIA,ROAD_SEGMENT,70,2.842857142857143,1.9,28,12.96467448142857,77.55481530571429,4.2626798770413155,6.058026613451306,46.07142857142858,28.58823529411764,17.333333333333336,11.749642579276452,404,LOW,Periodic monitoring recommended
DR RAJKUMAR PUNIYA BHOOMI ROAD NAGARABAVI CIRCLE CHANDRA LAYOUT STAGE 1 BENGALURU KARNATAKA PIN560072 INDIA,ROAD_SEGMENT,72,2.486111111111111,2.375,19,12.958038620833332,77.51915588888889,4.290459441148391,6.5666776027053615,37.15277777777778,43.6764705882353,11.333333333333334,11.719110056020499,405,LOW,Periodic monitoring recommended
80 FEET ROAD POOJARI LAYOUT ARMANE NAGAR BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,74,1.945945945945946,2.756756756756757,28,13.027335841891892,77.5769682472973,4.31748811353631,7.0615795707617,23.648648648648653,55.802861685214644,17.333333333333336,11.670938272401624,406,LOW,Periodic monitoring recommended
SIRUR PARK ROAD SHRI RAJIV GANDHI CIRCLE SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,99,1.1111111111111112,1.5353535353535352,22,12.990086136363638,77.57283992424243,4.605170185988092,12.32911257377184,2.777777777777779,17.005347593582886,13.333333333333334,11.658001883141061,407,LOW,Periodic monitoring recommended
ALLALASANDRA MAIN ROAD YELAHANKA CIRCLE YELAHANKA BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,90,1.8777777777777775,1.2777777777777777,18,13.09437176888889,77.59433134222223,4.51085950651685,10.60225968920655,21.94444444444444,8.823529411764703,10.666666666666668,11.650761999731253,408,LOW,Periodic monitoring recommended
OLD MADRAS ROAD RAMAYYA CIRCLE HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,78,1.551282051282051,2.576923076923077,41,12.97436866794872,77.62429779230769,4.3694478524670215,8.012975802416655,13.782051282051277,50.09049773755658,26.000000000000007,11.593110657016283,409,LOW,Periodic monitoring recommended
8TH MAIN ROAD NIMHANS BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,84,1.0,2.4761904761904763,52,12.938256691666666,77.59262050952381,4.442651256490317,9.353349025325851,0.0,46.89075630252101,33.333333333333336,11.4938837020534,410,LOW,Periodic monitoring recommended
4TH MAIN ROAD THE JUNCTION INDIRANAGAR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,63,2.9206349206349205,2.6984126984126986,20,12.970967271414588,77.64754292507327,4.1588830833596715,4.157480529140356,48.01587301587301,53.94957983193278,12.0,11.425050716496225,411,LOW,Periodic monitoring recommended
NEELADRI ROAD SNN RAJ NEELADRI APARTMENTS BETTADASANAPURA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,85,1.623529411764706,1.9294117647058824,24,12.842328888235294,77.64420604352942,4.454347296253507,9.567506532368464,15.588235294117652,29.52249134948098,14.666666666666666,11.422286656113918,412,LOW,Periodic monitoring recommended
SUBRAMANYAPURA MAIN ROAD VVR SUPREME RESIDENCY CHIKKALSANDRA BENGALURU KARNATAKA PIN560061 INDIA,ROAD_SEGMENT,55,4.290909090909091,1.8545454545454545,16,12.909579095066384,77.55009401805718,4.02535169073515,1.7124862630987447,82.27272727272728,27.144385026737964,9.333333333333334,11.42114765575529,413,LOW,Periodic monitoring recommended
20TH MAIN ROAD GANAPATHINAGAR SAHAKARA NAGAR BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,83,1.9518072289156627,1.7228915662650603,19,13.06371507108434,77.590325513253,4.430816798843313,9.136657051102247,23.79518072289157,22.962437987243096,11.333333333333334,11.403632279199776,414,LOW,Periodic monitoring recommended
PATTANDUR AGRAHARA ROAD HARMAN CAMPUS EOIZ INDUSTRIAL AREA WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,87,1.9655172413793105,1.091954022988506,27,12.986224968965518,77.73377764942528,4.477336814478207,9.988450545110883,24.13793103448276,2.920892494929017,16.666666666666668,11.383931497616768,415,LOW,Periodic monitoring recommended
SRI VENKATARANGA IYENGAR ROAD SIRUR PARK JUNCTION SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,86,1.4069767441860466,2.0348837209302326,28,12.990950173255817,77.57160673720931,4.465908118654584,9.7791881746085,10.174418604651164,32.87277701778387,17.333333333333336,11.351097917707776,416,LOW,Periodic monitoring recommended
SUBEDAR CHATRAM ROAD YESHWANTHAPURA CIRCLE YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,85,1.9176470588235293,1.411764705882353,23,13.019243416869257,77.55697878193723,4.454347296253507,9.567506532368464,22.941176470588232,13.079584775086511,14.000000000000002,11.302102111707919,417,LOW,Periodic monitoring recommended
MYSORE ROAD GOPALAN ARCADE NAYANDAHALLI BENGALURU KARNATAKA PIN560039 INDIA,ROAD_SEGMENT,80,2.0875,1.6875,23,12.936289665,77.51757377875,4.394449154672439,8.470756099127152,27.187499999999996,21.838235294117652,14.000000000000002,11.287266644007603,418,LOW,Periodic monitoring recommended
BTP030 - Mekhri Circle,JUNCTION,70,2.057142857142857,2.8714285714285714,26,13.012824675714286,77.58383126285715,4.2626798770413155,6.058026613451306,26.428571428571423,59.44537815126052,16.0,11.261547341181213,419,LOW,Periodic monitoring recommended
"BTP159 - JP Nagar Metro, ORR",JUNCTION,81,1.345679012345679,2.4074074074074074,38,12.906231053950618,77.57317212135803,4.406719247264253,8.69542466163622,8.641975308641975,44.70588235294118,24.000000000000004,11.255831377820234,420,LOW,Periodic monitoring recommended
WHITEFIELD ROAD HOODI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560048 INDIA,ROAD_SEGMENT,63,3.952380952380953,1.3174603174603174,2,12.987953225396826,77.73407718888889,4.1588830833596715,4.157480529140356,73.80952380952382,10.084033613445381,0.0,11.211138484936937,421,LOW,Periodic monitoring recommended
BROADWAY ROAD NAYAK CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,85,1.0705882352941176,2.8117647058823527,16,12.990844523529413,77.60065339647059,4.454347296253507,9.567506532368464,1.7647058823529405,57.55017301038061,9.333333333333334,11.174651131315763,422,LOW,Periodic monitoring recommended
CHINMAYA MISSION HOSPITAL ROAD STAGE 2 INDIRANAGAR BENGALURU KARNATAKA PIN560038 INDIA,ROAD_SEGMENT,79,2.151898734177215,1.5696202531645569,24,12.978253475949366,77.63777842531645,4.382026634673881,8.243296551456092,28.79746835443038,18.093819806403573,14.666666666666666,11.112408400261424,423,LOW,Periodic monitoring recommended
SIDDAVANAHALLI KRISHNA SHARMA ROAD MALLESHWARA EXTENSION MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,81,1.5555555555555556,2.1604938271604937,29,13.005717754320989,77.56944169012345,4.406719247264253,8.69542466163622,13.88888888888889,36.86274509803921,18.000000000000004,11.088365873099827,424,LOW,Periodic monitoring recommended
DODDAKANNELLI ROAD MAYFAIR ANTHEM BHOGANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,60,3.45,2.033333333333333,22,12.92723907642016,77.69481626526493,4.110873864173311,3.2784193337115464,61.25000000000001,32.8235294117647,13.333333333333334,11.05557860422414,425,LOW,Periodic monitoring recommended
PANATHUR MAIN ROAD VASWANI PRESIDIO KAVERAPPA LAYOUT KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,76,2.1184210526315788,1.894736842105263,26,12.937878278739186,77.69974742410488,4.343805421853684,7.543456279069261,27.96052631578947,28.421052631578952,16.0,11.051870286413305,426,LOW,Periodic monitoring recommended
PADMABHUSHAN DR RK SRIKANTAN ROAD VV GIRI COLONY SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,78,1.4615384615384617,2.5641025641025643,31,12.98562297948718,77.57463631410256,4.3694478524670215,8.012975802416655,11.538461538461542,49.68325791855205,19.333333333333336,11.015056358373748,427,LOW,Periodic monitoring recommended
80 FEET ROAD SBI COLONY KORAMANGALA BENGALURU KARNATAKA PIN560034 INDIA,ROAD_SEGMENT,77,1.5194805194805194,2.5324675324675323,33,12.925620151948053,77.63350896883118,4.356708826689592,7.779720952238057,12.987012987012985,48.678380443086326,20.666666666666668,10.989730415979395,428,LOW,Periodic monitoring recommended
BTP217 - Baleyele Junction,JUNCTION,84,1.4761904761904765,1.809523809523809,32,12.957383822785122,77.56945376716024,4.442651256490317,9.353349025325851,11.904761904761912,25.714285714285705,20.0,10.958869696451158,429,LOW,Periodic monitoring recommended
ST JOHN ROAD SHREE CIRCLE SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,82,1.3414634146341464,2.402439024390244,24,12.983083723170733,77.61320475243902,4.418840607796598,8.917369901745731,8.53658536585366,44.5480631276901,14.666666666666666,10.948290947699789,430,LOW,Periodic monitoring recommended
PROFESSOR K VENKATACHALAM CIRCLE VENKATACHALAM CIRCLE SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,70,2.0428571428571427,2.4857142857142858,33,12.987232804285716,77.61898968857143,4.2626798770413155,6.058026613451306,26.07142857142857,47.19327731092438,20.666666666666668,10.846561346783455,431,LOW,Periodic monitoring recommended
PADMABHUSHAN DR RK SRIKANTAN ROAD RISALDAR COLONY SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,75,1.2666666666666666,2.96,35,12.986414990666669,77.574503916,4.330733340286331,7.304103091408898,6.666666666666665,62.258823529411764,22.0,10.722890316264373,432,LOW,Periodic monitoring recommended
J LINGAIAH ROAD SHREE MG SESHADRI CIRCLE SESHADRIPURAM BENGALURU KARNATAKA PIN560020 INDIA,ROAD_SEGMENT,78,1.294871794871795,2.5128205128205128,36,12.989892755128206,77.57434303717949,4.3694478524670215,8.012975802416655,7.371794871794873,48.05429864253394,22.666666666666668,10.683608394572842,433,LOW,Periodic monitoring recommended
BRIGADE ROAD ACR TOWERS SHANTHALA NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,86,1.7209302325581397,1.1744186046511629,25,12.973175920930233,77.60735441860464,4.465908118654584,9.7791881746085,18.023255813953494,5.540355677154585,15.333333333333336,10.669360571606546,434,LOW,Periodic monitoring recommended
HOSUR ROAD SATTVA TEXONIC BOMMASANDRA INDUSTRIAL AREA BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,53,4.528301886792453,1.320754716981132,17,12.82007363018868,77.6876730773585,3.9889840465642745,1.0465853111236378,88.20754716981132,10.188679245283016,10.0,10.667456928144194,435,LOW,Periodic monitoring recommended
EMBASSY TECH SQUARE MAIN ROAD RAJIV NAGAR KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,72,2.1527777777777777,1.9861111111111112,30,12.936259452777778,77.69274092500001,4.290459441148391,6.5666776027053615,28.819444444444443,31.32352941176471,18.666666666666668,10.634796330530303,436,LOW,Periodic monitoring recommended
